url,link_title,channel,no_of_views,time_uploaded,comment,author,comment_posted,no_of_replies,upvotes,downvotes
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",Lol his name is Dr. Carona? Damnnnnn that’s tuff,Jo B,,,4
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","Fear is a known method to control.
CNN, the mouthpiece of the Dem party, is hoping you can be controlled through your fear.",Robert W,,,2
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",Even CNN is resorting to click bait video titles.,SCNewbCaster,,,56
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",I Hope Everyone Who sees this Have A great Live 👍 💗 And stay Safe with Their family's ❤ 💜,Sinners End YT,,,43
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",tired of this damn hovid prayers to everyone who lost loved ones,Wap Splitter,,,7
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",That's what happens when Democrats mandate that nursing homes must take Covid patients. It's almost as if it's a bad idea to put the sick in the same building as the people most vulnerable to a virus.,Khornate Beserker,,,5
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","1 nurse for 8 ICU patients?! Dear God almighty, be with them. When i worked the regular floor 8 years ago it was 1 nurse for 2 patients max... and that was a FULL load. Exhausting days.",Miriam McGee,,,16
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",Most ICU's work on 1:1 ratio of nurses to patients (worst case 1:2). For a 1st world country to be on 1:8 is insane. /smh,kevak 123,,,12
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","Will the US rage transform into the “Spanish coronavirus” due to vaccines? Possible, but unlikely.",EmilyS1234,,,
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","People are dying from the vaccine too, is not all COVID related. Oh wait! NVM
R.I.P. LARRY KING",HigherPlanes,,,1
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",I don’t know who to believe at this point.,John Ruder,,,2
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",The world is being played. So sad.,Michael Finesse,,,1
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",Guidance and absolute failure he's responsible for all these deaths he should resign,mike n,,,
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",I havent got covid cuz im too scared of outside altogether now,FireFox Gamer,,,
